Rank,Name,Count,Gender,Year
13,grace,408,Female,2011
14,lily,395,Female,2011
15,sophia,369,Female,2011
16,zoe,332,Female,2011
17,emma,267,Female,2011
18,matilda,259,Female,2011
19,hannah,252,Female,2011
20,jessica,245,Female,2011
21,eva,239,Female,2011
22,isla,229,Female,2011
23,georgia,227,Female,2011
24,lucy,225,Female,2011
25,scarlett,224,Female,2011
26,zara,224,Female,2011
27,abigail,214,Female,2011
28,evie,204,Female,2011
29,isabelle,197,Female,2011
30,jasmine,196,Female,2011
31,sarah,190,Female,2011
32,sofia,187,Female,2011
33,ivy,186,Female,2011
34,maddison,178,Female,2011
35,layla,174,Female,2011
36,alexis,171,Female,2011
37,chelsea,171,Female,2011
38,madison,168,Female,2011
39,maya,165,Female,2011
40,lilly,164,Female,2011
41,summer,163,Female,2011
42,holly,161,Female,2011
43,savannah,157,Female,2011
44,elizabeth,153,Female,2011
45,imogen,148,Female,2011
46,annabelle,144,Female,2011
47,lara,140,Female,2011
48,hayley,137,Female,2011
49,alice,133,Female,2011
50,addison,132,Female,2011
51,audrey,130,Female,2011
52,bella,129,Female,2011
53,molly,127,Female,2011
54,stella,124,Female,2011
55,alyssa,121,Female,2011
56,willow,121,Female,2011
57,harper,118,Female,2011
58,natalie,116,Female,2011
59,ellie,115,Female,2011
60,anna,110,Female,2011
61,phoebe,110,Female,2011
62,lillian,108,Female,2011
63,claire,106,Female,2011
64,gabriella,104,Female,2011
65,paige,104,Female,2011
66,mikayla,102,Female,2011
67,rose,102,Female,2011
68,jade,100,Female,2011
69,evelyn,99,Female,2011
70,violet,99,Female,2011
71,madeleine,97,Female,2011
72,samantha,97,Female,2011
73,mila,96,Female,2011
74,victoria,95,Female,2011
75,piper,93,Female,2011
76,poppy,93,Female,2011
77,eliza,92,Female,2011
78,indiana,91,Female,2011
79,mackenzie,91,Female,2011
80,aaliyah,87,Female,2011
81,erin,86,Female,2011
82,leah,86,Female,2011
83,caitlin,85,Female,2011
84,milla,85,Female,2011
85,tahlia,85,Female,2011
86,amelie,84,Female,2011
87,lola,82,Female,2011
88,charli,81,Female,2011
89,angelina,80,Female,2011
90,ashley,80,Female,2011
91,alana,79,Female,2011
92,alexandra,79,Female,2011
93,eden,79,Female,2011
94,isabel,79,Female,2011
95,kayla,79,Female,2011
96,eloise,78,Female,2011
97,charlie,77,Female,2011
98,eve,77,Female,2011
99,madeline,77,Female,2011
100,amber,76,Female,2011
1,isabella,609,Female,2010
2,chloe,604,Female,2010
3,ruby,600,Female,2010
4,olivia,586,Female,2010
5,charlotte,550,Female,2010
6,mia,523,Female,2010
7,lily,485,Female,2010
8,emily,480,Female,2010
9,amelia,473,Female,2010
10,sienna,473,Female,2010
11,sophie,472,Female,2010
12,ella,461,Female,2010
13,grace,440,Female,2010
14,ava,426,Female,2010
15,zoe,322,Female,2010
16,emma,296,Female,2010
17,sophia,296,Female,2010
18,matilda,290,Female,2010
19,hannah,279,Female,2010
20,jessica,262,Female,2010
21,lucy,248,Female,2010
22,georgia,228,Female,2010
23,sarah,226,Female,2010
24,abigail,220,Female,2010
25,zara,217,Female,2010
26,eva,214,Female,2010
27,jasmine,212,Female,2010
28,scarlett,210,Female,2010
29,chelsea,196,Female,2010
30,ivy,187,Female,2010
31,evie,182,Female,2010
32,isla,182,Female,2010
33,maddison,180,Female,2010
34,isabelle,179,Female,2010
35,lilly,176,Female,2010
36,layla,172,Female,2010
37,annabelle,169,Female,2010
38,summer,168,Female,2010
39,alexis,162,Female,2010
40,elizabeth,158,Female,2010
41,holly,156,Female,2010
42,lara,148,Female,2010
43,madison,147,Female,2010
44,bella,144,Female,2010
45,alyssa,143,Female,2010
46,maya,143,Female,2010
47,tahlia,140,Female,2010
48,claire,137,Female,2010
49,hayley,134,Female,2010
50,imogen,130,Female,2010
51,jade,129,Female,2010
52,sofia,126,Female,2010
53,ellie,122,Female,2010
54,addison,121,Female,2010
55,molly,119,Female,2010
56,phoebe,115,Female,2010
57,savannah,113,Female,2010
58,alice,112,Female,2010
59,kayla,110,Female,2010
60,gabriella,109,Female,2010
61,mikayla,106,Female,2010
62,abbey,101,Female,2010
63,alexandra,101,Female,2010
64,willow,100,Female,2010
65,amy,99,Female,2010
66,eliza,99,Female,2010
67,samantha,97,Female,2010
68,stella,97,Female,2010
69,amelie,96,Female,2010
70,isabel,96,Female,2010
71,poppy,96,Female,2010
72,heidi,93,Female,2010
73,stephanie,93,Female,2010
74,paige,92,Female,2010
75,caitlin,91,Female,2010
76,piper,91,Female,2010
77,rose,91,Female,2010
78,victoria,91,Female,2010
79,audrey,90,Female,2010
80,gemma,90,Female,2010
81,claudia,89,Female,2010
82,anna,88,Female,2010
83,amber,86,Female,2010
84,madeline,86,Female,2010
85,taylor,86,Female,2010
86,angelina,83,Female,2010
87,natalie,83,Female,2010
88,lauren,82,Female,2010
89,violet,82,Female,2010
90,mackenzie,81,Female,2010
91,charli,80,Female,2010
92,skye,80,Female,2010
93,ashley,78,Female,2010
94,lillian,78,Female,2010
95,lola,78,Female,2010
96,leah,76,Female,2010
97,abby,75,Female,2010
98,alana,75,Female,2010
99,madeleine,75,Female,2010
100,aaliyah,74,Female,2010
1,isabella,616,Female,2009
2,chloe,601,Female,2009
3,charlotte,570,Female,2009
4,olivia,563,Female,2009
5,mia,536,Female,2009
6,emily,509,Female,2009
7,sienna,478,Female,2009
8,sophie,478,Female,2009
9,ruby,464,Female,2009
10,amelia,461,Female,2009
11,ella,459,Female,2009
12,ava,447,Female,2009
13,lily,432,Female,2009
14,grace,406,Female,2009
15,jessica,344,Female,2009
16,matilda,331,Female,2009
17,zoe,312,Female,2009
18,hannah,297,Female,2009
19,emma,269,Female,2009
20,sarah,265,Female,2009
21,jasmine,249,Female,2009
22,georgia,248,Female,2009
23,lucy,247,Female,2009
24,zara,225,Female,2009
25,sophia,221,Female,2009
26,chelsea,220,Female,2009
27,isabelle,219,Female,2009
28,madison,194,Female,2009
29,abigail,188,Female,2009
30,holly,187,Female,2009
31,eva,182,Female,2009
32,lara,181,Female,2009
33,maddison,178,Female,2009
34,isla,171,Female,2009
35,lilly,171,Female,2009
36,tahlia,168,Female,2009
37,hayley,165,Female,2009
38,scarlett,157,Female,2009
39,summer,152,Female,2009
40,elizabeth,150,Female,2009
41,evie,150,Female,2009
42,alyssa,149,Female,2009
43,annabelle,142,Female,2009
44,bella,139,Female,2009
45,layla,138,Female,2009
46,molly,138,Female,2009
47,samantha,136,Female,2009
48,charli,135,Female,2009
49,caitlin,132,Female,2009
50,claire,130,Female,2009
51,jade,130,Female,2009
52,paige,130,Female,2009
53,maya,128,Female,2009
54,mikayla,127,Female,2009
55,ivy,116,Female,2009
56,anna,114,Female,2009
57,gabriella,113,Female,2009
58,alexis,112,Female,2009
59,imogen,112,Female,2009
60,sofia,111,Female,2009
61,kayla,110,Female,2009
62,phoebe,108,Female,2009
63,stella,108,Female,2009
64,keira,106,Female,2009
65,taylor,106,Female,2009
66,eliza,104,Female,2009
67,amber,103,Female,2009
68,amelie,103,Female,2009
69,madeline,100,Female,2009
70,alice,99,Female,2009
71,angelina,99,Female,2009
72,poppy,98,Female,2009
73,savannah,98,Female,2009
74,amy,97,Female,2009
75,isabel,97,Female,2009
76,alexandra,96,Female,2009
77,madeleine,96,Female,2009
78,natalie,96,Female,2009
79,addison,94,Female,2009
80,lillian,94,Female,2009
81,rose,94,Female,2009
82,kiara,91,Female,2009
83,ellie,90,Female,2009
84,stephanie,89,Female,2009
85,violet,89,Female,2009
86,audrey,88,Female,2009
87,skye,88,Female,2009
88,willow,87,Female,2009
89,talia,86,Female,2009
90,laura,85,Female,2009
91,gabrielle,83,Female,2009
92,katie,83,Female,2009
93,mariam,82,Female,2009
94,abby,81,Female,2009
95,lauren,81,Female,2009
96,abbey,80,Female,2009
97,alana,80,Female,2009
98,aaliyah,79,Female,2009
99,alicia,79,Female,2009
100,piper,78,Female,2009
1,chloe,634,Female,2008
2,mia,631,Female,2008
3,isabella,573,Female,2008
4,olivia,563,Female,2008
5,emily,562,Female,2008
6,charlotte,529,Female,2008
7,ella,507,Female,2008
8,sophie,483,Female,2008
9,ava,468,Female,2008
10,sienna,467,Female,2008
11,amelia,449,Female,2008
12,grace,427,Female,2008
13,lily,390,Female,2008
14,ruby,390,Female,2008
15,matilda,375,Female,2008
16,jessica,358,Female,2008
17,zoe,355,Female,2008
18,hannah,345,Female,2008
19,sarah,307,Female,2008
20,emma,297,Female,2008
21,jasmine,266,Female,2008
22,georgia,260,Female,2008
23,lucy,230,Female,2008
24,sophia,227,Female,2008
25,madison,225,Female,2008
26,chelsea,196,Female,2008
27,holly,196,Female,2008
28,lara,188,Female,2008
29,zara,183,Female,2008
30,isabelle,180,Female,2008
31,maddison,178,Female,2008
32,elizabeth,177,Female,2008
33,hayley,172,Female,2008
34,abigail,171,Female,2008
35,eva,170,Female,2008
36,lilly,152,Female,2008
37,alyssa,149,Female,2008
38,imogen,149,Female,2008
39,summer,149,Female,2008
40,jade,148,Female,2008
41,samantha,148,Female,2008
42,amy,147,Female,2008
43,mikayla,147,Female,2008
44,molly,145,Female,2008
45,scarlett,145,Female,2008
46,tahlia,144,Female,2008
47,paige,141,Female,2008
48,layla,137,Female,2008
49,evie,135,Female,2008
50,caitlin,131,Female,2008
51,maya,130,Female,2008
52,phoebe,128,Female,2008
53,angelina,126,Female,2008
54,claire,124,Female,2008
55,bella,122,Female,2008
56,isabel,121,Female,2008
57,keira,121,Female,2008
58,gabriella,119,Female,2008
59,lauren,118,Female,2008
60,stephanie,116,Female,2008
61,natalie,114,Female,2008
62,sofia,114,Female,2008
63,anna,111,Female,2008
64,mackenzie,111,Female,2008
65,madeleine,111,Female,2008
66,kayla,110,Female,2008
67,alexis,107,Female,2008
68,annabelle,107,Female,2008
69,abbey,106,Female,2008
70,savannah,106,Female,2008
71,alexandra,105,Female,2008
72,isla,104,Female,2008
73,amelie,103,Female,2008
74,laura,102,Female,2008
75,bianca,101,Female,2008
76,stella,101,Female,2008
77,amber,97,Female,2008
78,gemma,96,Female,2008
79,natasha,95,Female,2008
80,claudia,94,Female,2008
81,madeline,94,Female,2008
82,ashley,93,Female,2008
83,brooke,93,Female,2008
84,kate,93,Female,2008
85,audrey,92,Female,2008
86,kiara,92,Female,2008
87,brianna,91,Female,2008
88,eliza,91,Female,2008
89,ellie,88,Female,2008
90,abby,87,Female,2008
91,charli,85,Female,2008
92,katie,85,Female,2008
93,mariam,85,Female,2008
94,rebecca,84,Female,2008
95,rose,84,Female,2008
96,alice,82,Female,2008
97,alicia,82,Female,2008
98,alana,80,Female,2008
99,mary,79,Female,2008
100,addison,78,Female,2008
1,isabella,623,Female,2007
2,ella,587,Female,2007
3,emily,571,Female,2007
4,chloe,560,Female,2007
5,mia,526,Female,2007
6,olivia,526,Female,2007
7,charlotte,496,Female,2007
8,sophie,455,Female,2007
9,sienna,445,Female,2007
10,jessica,439,Female,2007
11,lily,425,Female,2007
12,ava,421,Female,2007
13,hannah,407,Female,2007
14,amelia,388,Female,2007
15,grace,370,Female,2007
16,sarah,345,Female,2007
17,zoe,327,Female,2007
18,ruby,321,Female,2007
19,emma,310,Female,2007
20,georgia,308,Female,2007
21,jasmine,267,Female,2007
22,lucy,246,Female,2007
23,madison,228,Female,2007
24,chelsea,223,Female,2007
25,sophia,219,Female,2007
26,matilda,218,Female,2007
27,hayley,203,Female,2007
28,holly,203,Female,2007
29,lara,199,Female,2007
30,isabelle,192,Female,2007
31,maddison,186,Female,2007
32,alyssa,178,Female,2007
33,zara,168,Female,2007
34,caitlin,163,Female,2007
35,jade,160,Female,2007
36,elizabeth,159,Female,2007
37,lilly,159,Female,2007
38,imogen,158,Female,2007
39,samantha,156,Female,2007
40,claire,154,Female,2007
41,eva,153,Female,2007
42,bella,152,Female,2007
43,abigail,146,Female,2007
44,tahlia,146,Female,2007
45,lauren,141,Female,2007
46,annabelle,140,Female,2007
47,keira,138,Female,2007
48,amy,137,Female,2007
49,scarlett,136,Female,2007
50,summer,135,Female,2007
51,natalie,133,Female,2007
52,angelina,132,Female,2007
53,abbey,129,Female,2007
54,maya,129,Female,2007
55,molly,129,Female,2007
56,phoebe,129,Female,2007
57,paige,127,Female,2007
58,kiara,126,Female,2007
59,anna,122,Female,2007
60,eliza,119,Female,2007
61,layla,115,Female,2007
62,sofia,115,Female,2007
63,mackenzie,114,Female,2007
64,kayla,113,Female,2007
65,kate,110,Female,2007
66,isabel,109,Female,2007
67,madeleine,109,Female,2007
68,savannah,109,Female,2007
69,mikayla,108,Female,2007
70,ellie,106,Female,2007
71,rachel,106,Female,2007
72,alexandra,103,Female,2007
73,bianca,103,Female,2007
74,amber,102,Female,2007
75,laura,102,Female,2007
76,gabrielle,100,Female,2007
77,ashley,98,Female,2007
78,erin,97,Female,2007
79,brianna,96,Female,2007
80,brooke,96,Female,2007
81,alice,95,Female,2007
82,rebecca,95,Female,2007
83,victoria,95,Female,2007
84,amelie,94,Female,2007
85,natasha,94,Female,2007
86,stephanie,93,Female,2007
87,alexis,92,Female,2007
88,evie,92,Female,2007
89,makayla,89,Female,2007
90,skye,89,Female,2007
91,katie,88,Female,2007
92,alana,87,Female,2007
93,lillian,87,Female,2007
94,sara,87,Female,2007
95,gabriella,85,Female,2007
96,madeline,84,Female,2007
97,gemma,82,Female,2007
98,caitlyn,81,Female,2007
99,tara,81,Female,2007
100,stella,80,Female,2007
1,chloe,619,Female,2006
2,charlotte,575,Female,2006
3,emily,564,Female,2006
4,ella,562,Female,2006
5,olivia,551,Female,2006
6,jessica,516,Female,2006
7,isabella,509,Female,2006
8,mia,487,Female,2006
9,sophie,442,Female,2006
10,sienna,390,Female,2006
11,lily,372,Female,2006
12,hannah,365,Female,2006
13,grace,364,Female,2006
14,amelia,363,Female,2006
15,georgia,343,Female,2006
16,sarah,342,Female,2006
17,ava,337,Female,2006
18,emma,311,Female,2006
19,zoe,305,Female,2006
20,jasmine,293,Female,2006
21,ruby,271,Female,2006
22,lucy,228,Female,2006
23,hayley,224,Female,2006
24,sophia,219,Female,2006
25,chelsea,209,Female,2006
26,madison,208,Female,2006
27,matilda,199,Female,2006
28,jade,198,Female,2006
29,caitlin,189,Female,2006
30,holly,182,Female,2006
31,maddison,181,Female,2006
32,lara,178,Female,2006
33,isabelle,175,Female,2006
34,alyssa,169,Female,2006
35,angelina,155,Female,2006
36,elizabeth,150,Female,2006
37,imogen,149,Female,2006
38,amy,143,Female,2006
39,kayla,143,Female,2006
40,alexandra,138,Female,2006
41,lauren,138,Female,2006
42,molly,137,Female,2006
43,phoebe,137,Female,2006
44,samantha,137,Female,2006
45,keira,136,Female,2006
46,tahlia,135,Female,2006
47,laura,133,Female,2006
48,paige,132,Female,2006
49,summer,132,Female,2006
50,lilly,130,Female,2006
51,natalie,130,Female,2006
52,bella,129,Female,2006
53,brooke,126,Female,2006
54,eva,126,Female,2006
55,ellie,125,Female,2006
56,mikayla,125,Female,2006
57,abbey,124,Female,2006
58,maya,124,Female,2006
59,annabelle,123,Female,2006
60,mackenzie,119,Female,2006
61,kate,118,Female,2006
62,abigail,116,Female,2006
63,kiara,116,Female,2006
64,claire,113,Female,2006
65,zara,113,Female,2006
66,ashley,112,Female,2006
67,stephanie,109,Female,2006
68,eliza,108,Female,2006
69,isabel,108,Female,2006
70,amber,107,Female,2006
71,scarlett,106,Female,2006
72,claudia,100,Female,2006
73,makayla,100,Female,2006
74,alana,99,Female,2006
75,brianna,99,Female,2006
76,jorja,99,Female,2006
77,bianca,98,Female,2006
78,erin,98,Female,2006
79,anna,97,Female,2006
80,madeleine,96,Female,2006
81,rachel,94,Female,2006
82,abby,93,Female,2006
83,katie,93,Female,2006
84,layla,92,Female,2006
85,ebony,91,Female,2006
86,kaitlyn,91,Female,2006
87,sofia,90,Female,2006
88,gabrielle,89,Female,2006
89,gemma,89,Female,2006
90,natasha,89,Female,2006
91,tara,89,Female,2006
92,charli,87,Female,2006
93,stella,86,Female,2006
94,alice,84,Female,2006
95,skye,84,Female,2006
96,gabriella,83,Female,2006
97,madeline,81,Female,2006
98,rebecca,81,Female,2006
99,charlize,80,Female,2006
100,tiana,79,Female,2006
1,emily,592,Female,2005
2,olivia,592,Female,2005
3,charlotte,590,Female,2005
4,chloe,560,Female,2005
5,ella,545,Female,2005
6,jessica,523,Female,2005
7,isabella,516,Female,2005
8,sophie,464,Female,2005
9,mia,398,Female,2005
10,grace,386,Female,2005
11,emma,374,Female,2005
12,sarah,374,Female,2005
13,hannah,346,Female,2005
14,sienna,346,Female,2005
15,lily,332,Female,2005
16,amelia,330,Female,2005
17,georgia,325,Female,2005
18,zoe,301,Female,2005
19,jasmine,293,Female,2005
20,ruby,290,Female,2005
21,hayley,277,Female,2005
22,ava,232,Female,2005
23,jade,231,Female,2005
24,caitlin,215,Female,2005
25,lucy,214,Female,2005
26,sophia,209,Female,2005
27,madison,205,Female,2005
28,holly,198,Female,2005
29,chelsea,197,Female,2005
30,maddison,194,Female,2005
31,lara,184,Female,2005
32,molly,172,Female,2005
33,samantha,171,Female,2005
34,alyssa,166,Female,2005
35,amy,166,Female,2005
36,paige,165,Female,2005
37,isabelle,162,Female,2005
38,alexandra,159,Female,2005
39,lauren,157,Female,2005
40,tahlia,155,Female,2005
41,elizabeth,153,Female,2005
42,abbey,152,Female,2005
43,bella,149,Female,2005
44,laura,148,Female,2005
45,ashley,139,Female,2005
46,kayla,137,Female,2005
47,natalie,136,Female,2005
48,imogen,135,Female,2005
49,kiara,128,Female,2005
50,phoebe,124,Female,2005
51,claudia,122,Female,2005
52,tara,122,Female,2005
53,matilda,120,Female,2005
54,angelina,119,Female,2005
55,bianca,119,Female,2005
56,ellie,117,Female,2005
57,mikayla,115,Female,2005
58,stephanie,115,Female,2005
59,abigail,114,Female,2005
60,natasha,113,Female,2005
61,anna,111,Female,2005
62,jorja,111,Female,2005
63,summer,111,Female,2005
64,lilly,110,Female,2005
65,mackenzie,110,Female,2005
66,zara,110,Female,2005
67,amber,107,Female,2005
68,brooke,107,Female,2005
69,kate,107,Female,2005
70,rebecca,103,Female,2005
71,abby,102,Female,2005
72,maya,102,Female,2005
73,skye,102,Female,2005
74,alicia,101,Female,2005
75,eliza,100,Female,2005
76,erin,100,Female,2005
77,taylor,100,Female,2005
78,eva,99,Female,2005
79,sofia,99,Female,2005
80,victoria,97,Female,2005
81,brianna,95,Female,2005
82,tayla,94,Female,2005
83,makayla,93,Female,2005
84,gabrielle,91,Female,2005
85,tiana,91,Female,2005
86,ebony,89,Female,2005
87,ashleigh,88,Female,2005
88,rachel,88,Female,2005
89,layla,87,Female,2005
90,scarlett,87,Female,2005
91,taylah,87,Female,2005
92,annabelle,85,Female,2005
93,monique,84,Female,2005
94,alice,83,Female,2005
95,madeline,83,Female,2005
96,alana,82,Female,2005
97,claire,82,Female,2005
98,gemma,82,Female,2005
99,mariam,82,Female,2005
100,talia,81,Female,2005
1,emily,622,Female,2004
2,olivia,531,Female,2004
3,chloe,527,Female,2004
4,jessica,523,Female,2004
5,sophie,504,Female,2004
6,charlotte,503,Female,2004
7,isabella,477,Female,2004
8,ella,464,Female,2004
9,emma,391,Female,2004
10,grace,384,Female,2004
11,sarah,375,Female,2004
12,mia,374,Female,2004
13,hannah,364,Female,2004
14,jasmine,333,Female,2004
15,georgia,332,Female,2004
16,lily,319,Female,2004
17,zoe,257,Female,2004
18,amelia,252,Female,2004
19,hayley,246,Female,2004
20,ruby,231,Female,2004
21,holly,217,Female,2004
22,madison,217,Female,2004
23,jade,216,Female,2004
24,maddison,216,Female,2004
25,alyssa,207,Female,2004
26,caitlin,205,Female,2004
27,lara,191,Female,2004
28,amy,189,Female,2004
29,paige,184,Female,2004
30,lucy,179,Female,2004
31,sophia,176,Female,2004
32,tahlia,174,Female,2004
33,samantha,172,Female,2004
34,chelsea,171,Female,2004
35,molly,162,Female,2004
36,lauren,161,Female,2004
37,elizabeth,153,Female,2004
38,abbey,150,Female,2004
39,phoebe,147,Female,2004
40,brooke,144,Female,2004
41,imogen,143,Female,2004
42,laura,139,Female,2004
43,bianca,135,Female,2004
44,natalie,135,Female,2004
45,kayla,134,Female,2004
46,sienna,132,Female,2004
47,amber,129,Female,2004
48,ashley,129,Female,2004
49,stephanie,128,Female,2004
50,gabrielle,127,Female,2004
51,angelina,126,Female,2004
52,mikayla,126,Female,2004
53,claudia,125,Female,2004
54,brianna,122,Female,2004
55,rachel,122,Female,2004
56,mackenzie,121,Female,2004
57,ava,120,Female,2004
58,anna,119,Female,2004
59,taylah,117,Female,2004
60,isabelle,116,Female,2004
61,natasha,113,Female,2004
62,tara,111,Female,2004
63,kate,110,Female,2004
64,alexandra,109,Female,2004
65,eliza,109,Female,2004
66,erin,109,Female,2004
67,ashleigh,108,Female,2004
68,paris,105,Female,2004
69,abby,98,Female,2004
70,jorja,98,Female,2004
